pmid,title,authors,keywords
40950337,Stereotactic body radiation therapy in oligometastatic pancreatic cancer: overall survival improvement and ,"Ahmed Elhariri, Jaydeepbhai Patel, Himil Mahadevia, Karnav Modi, Douaa Albelal, Umair Majeed, Jeremy C Jones, Mitesh J Borad, Nguyen H Tran, Michael S Rutenberg, Hani Babiker",
40949480,BRCA mutation and multiple primary malignancies: a rare case of recurring triple-negative breast cancer and cervical cancer.,"Meryem Naciri, Fatima Ezzahra Aouzah, Adil El Ghanmi, Bouchra Ghazi, Karima Fichtali, Sqalli Houssaini Mohammed, Fadila Kouhen",
40948187,Controversies in NEN: An ENETS position statement on the management of locally advanced neuroendocrine neoplasia of the small intestine and pancreas without distant metastases.,"M E T Tesselaar, S Partelli, A J A T Braat, A Croitoru, A P Soares Santos, J Schrader, S Welin, E Christ, M Falconi, D K Bartsch",
40946410,Ideal outcomes in pancreatic neuroendocrine tumor vs. adenocarcinoma following resection: A nationwide study using ACS-NSQIP.,"Jiage Qian, Sebastiaan Ceuppens, Nikhil V Tirukkovalur, Kenneth K Lee, Amer H Zureikat, Alessandro Paniccia",
40940838,"A Review of Post-Operative Pancreatic Fistula Following Distal Pancreatectomy: Risk Factors, Consequences, and Mitigation Strategies.","Jurgis Alvikas, Shakti Dahiya, Genia Dubrovsky",
40940758,Natural Killer Cell Therapy Combined with Probiotic Bacteria Supplementation Restores Bone Integrity in Cancer by Promoting IFN-γ Production.,"Kawaljit Kaur, Patricia Reese, Jason Chiang, Anahid Jewett","Animals, Interferon-gamma, Killer Cells, Natural, Probiotics, Mice, Humans, Bone and Bones, Cell Line, Tumor, Bone Resorption, Female"
40938381,Inter-software agreement in abdominal computed diffusion-weighted imaging: apparent diffusion coefficient and image quality assessment.,"Tsukasa Yoshida, Atsushi Urikura, Kazuaki Nakashima, Ippei Kawashima, Masahiro Endo",
40938326,"Increased incidence, survival, and registration quality of primary hepato-pancreato-biliary cancers in the Netherlands Cancer Registry.","Lydia G van der Geest, Marianne van der Mark, Joanne Verheij, Arantza Farina Sarasqueta, Judith de Vos-Geelen, Marc G Besselink, Vincent E de Meijer, Ignace H J T de Hingh, Bert A Bonsing, Philip R de Reuver, Francois E J A Willemssen, Pauline A J Vissers, Otto Visser",
40937003,Narrative Review of Von Hippel-Lindau Syndrome: From Discovery to Modern Medical and Surgical Therapies.,"Danilo Coco, Silvana Leanza",
40935437,"Definitive Radiotherapy for Locally Advanced Unresectable Pancreatic Cancer: Historical Review, Current State and Future Directions.","Anjalika R Kumar, Nina N Sanford","Humans, Pancreatic Neoplasms, Radiotherapy Dosage, Patient Selection"
40935436,"Contemporary Advances, Evidence, and Considerations in Preoperative Therapy for Pancreatic Ductal Adenocarcinoma.","Alexander D Sherry, Alexandra K Bennett, Ryan M Carr, Mark J Truty, Krishan R Jethwa","Humans, Pancreatic Neoplasms, Carcinoma, Pancreatic Ductal, Preoperative Care, Neoadjuvant Therapy, Patient Selection, Radiosurgery"
40933723,Potential impact of aortic stenosis diagnosis on mortality and other in-hospital complications in patients with pancreatic cancer undergoing pancreaticoduodenectomy.,"Adham E Obeidat, Ratib T Mahfouz, Parthav K Shah, Landon A Kozai, Mohammad R Darweesh, Mahmoud M Mansour, Ahmad A Yassine, Scott K Kuwada, Christopher H Chang",
40933179,Solid pseudopapillary neoplasm of the pancreas: A case report.,"Lei Zhang, Donghui Ji, Kuopeng Liang",
40933025,Solid Serous Cystadenoma Mimicking Neuroendocrine Tumor of the Pancreas: A Case Report.,"Adriano Carneiro da Costa, Jayant Kumar, Mohamed Ali Chaouch, Isabella Reccia, Camila Ramos Martins, Flavio Silano, Paulo Cezar Galvão do Amaral, Nagy Habib",
40932487,Multi-institutional survey on abdominopelvic applications of MR elastography.,"Liang Zhu, Haibin Zhu, Jinhao Lyu, Shaozhen Yan, Han Lv, Dong Li, Xuan Wang, Jin Cheng, Feng Feng, Nan Hong",
40931455,Accelerated motion-robust abdominal 3D T1ρ mapping using diamond radial sampling.,"Sandeep Panwar Jogi, Qi Peng, Ramin Jafari, Ricardo Otazo, Can Wu",
40930890,Gastroenteropancreatic neuroendocrine tumors: A retrospective study conducted in the Colombian Southwest.,"J C Bravo-Ocaña, N López-Moreno, E D Salazar-Cardona, A F Mejía-Hurtado, V Gutiérrez-Aragón, M Gonzáles-Hurtado, L A Satizabal-Mayor, J F Lbasseauny-Morales, N Rojas-Rojas, C A Rojas-Rodríguez","Humans, Neuroendocrine Tumors, Female, Retrospective Studies, Middle Aged, Male, Stomach Neoplasms, Colombia, Intestinal Neoplasms, Pancreatic Neoplasms, Adult, Aged, Aged, 80 and over, Young Adult"
40930023,Occurrence of dMMR/MSI-H tumor during follow-up in Lynch syndrome patients treated with immune checkpoint inhibitors for metastatic digestive cancer between 2015 and 2024: a retrospective analysis of a monocentric prospective cohort study.,"A Pellat, C Loisel, J Metras, J H Lefevre, Y Parc, R Cohen, T Samaille, A Perrier, A Dardenne, T André","Humans, Middle Aged, Immune Checkpoint Inhibitors, Male, Female, Colorectal Neoplasms, Hereditary Nonpolyposis, Retrospective Studies, Adult, Aged, Microsatellite Instability, Prospective Studies, Follow-Up Studies, DNA Mismatch Repair"
40926471,Unexpected Diagnosis of Non-Hodgkin Lymphoma After Liver Transplant: A Case Report of Suspected Neuroendocrine Tumor Recurrence Managed with Robotic Distal Pancreatectomy and Splenectomy.,"Urjita Das, Srinivasan Muthukrishnan, Miranda James, Seung Tae Lee, Raphael Pascal Henri Meier, Chandra Shekhar Bhati","Humans, Female, Splenectomy, Liver Transplantation, Adult, Pancreatectomy, Pancreatic Neoplasms, Neuroendocrine Tumors, Robotic Surgical Procedures, Treatment Outcome, Neoplasm Recurrence, Local, Splenic Neoplasms, Lymphoma, Non-Hodgkin, Biopsy, Obesity, Morbid, Liver Neoplasms, Tomography, X-Ray Computed"
40926158,Evaluating the ergonomic aspects of laparoscopic energy devices: combination of a survey and a kinesiologic experiment.,"Hee Ju Sohn, Junkyung Song, Yoo Shin Choi, Youngmin Han, Wooil Kwon, Jaebum Park, Jin-Young Jang",
40926127,The X-Age Project to construct a Chinese aging clock.,"Jiaming Li, Mengmeng Jiang, Qiaoran Wang, Zikai Zheng, Jianghua Shen, Jingyi Li, Muzhao Xiong, Yandong Zheng, Xiaoyong Lu, Yusheng Cai, Yanling Fan, Lingling Geng, Qianzhao Ji, Qianqian Peng, Shuhui Sun, Yuanyuan Wang, Zijuan Xin, Kaowen Yan, Yuanhan Yang, Jun Yu, Haoteng Yan, Ding Ai, Yongping Bai, Yan Bi, Xiu-Wu Bian, Pengcheng Bu, Jian-Ping Cai, Chun-Mei Cao, Feng Cao, Zhongwei Cao, Renjie Chai, Piu Chan, Chang Chen, Cheng-Shui Chen, Chunying Chen, Di Chen, Hou-Zao Chen, Lin Chen, Quan Chen, Xiao Chen, Xiaochun Chen, Yu Chen, Zi-Jiang Chen, Weimin Ci, Zhe Dai, Qiurong Ding, Birong Dong, Jiahong Dong, Jian-Gao Fan, Shiqing Feng, Xin Feng, Yun Feng, Xiaobing Fu, Xiaolong Fu, Feng Gao, Jiangang Gao, Qiang Gao, Shaorong Gao, Yonghao Gu, Youfei Guan, Feifan Guo, Jing-Dong J Han, Haiping Hao, Jihui Hao, Fuchu He, Jinhan He, Ming He, Mingguang He, Qiyang He, Zhiying He, Zuhong He, Huashan Hong, Jiaxu Hong, Shengping Hou, Cheng Hu, Ping Hu, Zhibin Hu, Canhua Huang, Jun Huang, Kai Huang, Pengyu Huang, Xunming Ji, Yong Ji, Shunji Jia, Hong Jiang, Wenjian Jiang, Lingjing Jin, Zi-Bing Jin, Shenghong Ju, Zhenyu Ju, Qing-Peng Kong, Wei Kong, Wei-Jia Kong, Xiangqing Kong, Guanghua Lei, Geng-Lin Li, Ji Li, Jian Li, Mengfeng Li, Rong Li, Wei Li, Wei Li, Xiao-Jun Li, Xin Li, Qingfeng Liang, Zhen Liang, Haotian Lin, Baohua Liu, Cai-Yue Liu, Changsheng Liu, Feng Liu, Jianfeng Liu, Jun-Ping Liu, Ke Liu, Lin Liu, Pingsheng Liu, Qiang Liu, Qiang Liu, Tiemin Liu, Wenwen Liu, Xingguo Liu, Yajun Liu, Yong Liu, Youhua Liu, Youshuo Liu, Zhili Liu, Xiao Long, Yao Lu, Jian Luo, Xianghang Luo, Chunhong Ma, Shuai Ma, Xinran Ma, Jianhua Mao, Zhiyong Mao, Shyh-Chang Ng, Guangjun Nie, Yuyu Niu, Yaojin Peng, Jun Pu, Jieyu Qi, Li Qiang, Jie Qiao, Yingying Qin, Aijuan Qu, Jing Qu, Jie Ren, Ruibao Ren, Xiong Z Ruan, Anbing Shi, Haibo Shi, Jie Shi, Kwok-Fai So, Moshi Song, Weihong Song, Zhou Songyang, Jiacan Su, Aijun Sun, Liang Sun, Qiang Sun, Yi Eve Sun, Yu Sun, Peifu Tang, Qi-Qun Tang, Yi Tang, Jun Tao, Ling Tao, Mei Tian, Xiao-Li Tian, Ye Tian, Xiaolin Tong, Cong-Yi Wang, Haibo Wang, Hongmei Wang, Huating Wang, Jianan Wang, Jianwei Wang, Jianwei Wang, Jiqiu Wang, Liheng Wang, Lin Wang, Miao Wang, Qiang Wang, Si Wang, Sijia Wang, Songlin Wang, Wengong Wang, Xiaoming Wang, Xiaoning Wang, Yan Wang, Yan-Jiang Wang, Yuan Wang, Yunfang Wang, Zhenning Wang, Xiawei Wei, Jianping Weng, Haitao Wu, Jihong Wu, Xiaohuan Xia, Yang Xia, Andy Peng Xiang, Guozhi Xiao, Junjie Xiao, Yichuan Xiao, Zhi-Xiong Jim Xiao, Zhengwei Xie, Wei Xiong, Aimin Xu, Hua Xu, Lingyan Xu, Ming Xu, Liying Yan, Jiayin Yang, Jichun Yang, Liu Yang, Yun-Gui Yang, Ze Yang, Zhenglin Yang, Hongjie Yao, Jing Ye, Chengqi Yi, Fan Yi, Honghua Yu, Yang Yu, Zhengrong Yu, Ti-Fei Yuan, Jirong Yue, Rui Yue, Chen Zhang, Chunxiang Zhang, Cuntai Zhang, Feng Zhang, Hongbo Zhang, Hongjia Zhang, Huijie Zhang, Jie Zhang, Jingjing Zhang, Licheng Zhang, Lingqiang Zhang, Luoying Zhang, Qingjiong Zhang, Wei Zhang, Weiping J Zhang, Xin Zhang, Xuan Zhang, Yong Zhang, Yun-Wu Zhang, Zhanjun Zhang, Zhuohua Zhang, Bing Zhao, Guoguang Zhao, Jiajun Zhao, Meng Zhao, Tongbiao Zhao, Jialin C Zheng, Junke Zheng, Zhuozhao Zheng, Huixia Zhou, Lili Zhou, Xiangtian Zhou, Yongsheng Zhou, Zhongjun Zhou, Lan Zhu, Yizhun Zhu, Zhiming Zhu, Wenjuan Zhuang, Weiguo Zou, Weiqi Zhang, Gang Pei, Guang-Hui Liu","Aged, Aged, 80 and over, Female, Humans, Male, Middle Aged, Aging, Biomarkers, China, East Asian People"
40926101,The WHO global landscape of cancer clinical trials.,"Raffaella Casolino, Lambed Tatah, Sarah Charnaud, Marilina Santero, Andrè Ilbawi, Anna Laura Ross","Humans, World Health Organization, Clinical Trials as Topic, Neoplasms, Global Health, Registries"
40924474,Antithrombin-binding heparan sulfate is ubiquitously expressed in epithelial cells and suppresses pancreatic tumorigenesis.,"Thomas Mandel Clausen, Ryan J Weiss, Jacob R Tremblay, Benjamin P Kellman, Joanna Coker, Leo A Dworkin, Jessica P Rodriguez, Ivy M Chang, Timothy Chen, Vikram Padala, Richard Karlsson, Hyemin Song, Kristina L Peck, Satoshi Ogawa, Daniel R Sandoval, Hiren J Joshi, Gaowei Wang, L Paige Ferguson, Nikita Bhalerao, Allison Moores, Tannishtha Reya, Maike Sander, Thomas C Caffrey, Jean L Grem, Alexandra Aicher, Christopher Heeschen, Dzung Le, Nathan E Lewis, Michael A Hollingsworth, Paul M Grandgenett, Susan L Bellis, Rebecca L Miller, Mark M Fuster, David W Dawson, Dannielle D Engle, Jeffrey D Esko",
40924148,Prognostic value of multiparameter [,"Zeyu Zhang, Shiwei Guo, Weiwei Su, Guixia Pan, Yiting Wang, Yuchao Li, Kai Cao, Hui Jiang, Lu Zhang, Chao Cheng, Haojun Chen, Gang Jin, Changjing Zuo",
40924066,[Endoscopic treatment of patients with adenomas of the major duodenal papilla and familial adenomatous polyposis].,"Yu G Starkov, A I Vagapov, R D Zamolodchikov, S V Dzhantukhanova","Humans, Adenomatous Polyposis Coli, Male, Female, Ampulla of Vater, Middle Aged, Adult, Treatment Outcome, Adenoma, Postoperative Complications, Duodenal Neoplasms"
40921754,An alternative route for β-hydroxybutyrate metabolism supports cytosolic acetyl-CoA synthesis in cancer cells.,"Faith C Kaluba, Thomas J Rogers, Yu-Jin Jeong, Rachel 'Rae' J House, Althea Waldhart, Kelly H Sokol, Samuel R Daniels, Cameron J Lee, Joseph Longo, Amy Johnson, Vincent J Sartori, Ryan D Sheldon, Russell G Jones, Evan C Lien",
40918781,Pancreatic Involvement by Mixed Serous Neuroendocrine Neoplasm Detected by Endosonography With Fine-Needle Tissue Acquisition in Von Hippel-Lindau Disease.,"Anna Carolina Orsini-Arman, Rodolfo Carvalho Santana, Paulo César Galvão do Amaral, Rafael Kemp, José Sebastião Dos Santos, Jose C Ardengh",
40918116,CD68 as a multi-omic prognostic biomarker in digestive system cancers: correlations with tumor-infiltrating immune cells and immune checkpoints.,"Hui Li, Hui Zhang, Rujiang Dai, Dian Zheng, Jianghai Zhao, Hong Jing, Xuhui Ma, Lin Zhang, Weihong Sun, Zhimin Suo","Humans, Biomarkers, Tumor, Lymphocytes, Tumor-Infiltrating, Prognosis, Antigens, CD, Antigens, Differentiation, Myelomonocytic, Female, Male, Digestive System Neoplasms, Immune Checkpoint Proteins, Middle Aged, Tumor Microenvironment, Multiomics, CD68 Molecule"
40917508,TREM-1 as a novel immunotherapeutic target to treat pancreatic ductal adenocarcinoma.,"Lina Gross, Ivanina Mutisheva, Hanne Hillen, Steve Robatel, Martin Wartenberg, Feiyang Ma, Lukas Bäriswyl, Delphine J Lee, Robert L Modlin, Kaspar Z'graggen, Mirjam Schenk",
40914793,"Deciphering pancreatobiliary intraductal oncocytic papillary neoplasms: integrative analysis of histomorphologic patterns, immunophenotypic markers, and emerging molecular biomarkers.","Yingxian Qian, Shengwei Mo, Xiaoyan Chang","Humans, Biomarkers, Tumor, Prognosis, Pancreatic Intraductal Neoplasms, Pancreatic Neoplasms, Carcinoma, Pancreatic Ductal, Immunophenotyping, Tumor Microenvironment, Carcinoma, Papillary"
40914744,Chronic kidney disease and incident cancer risk: an individual participant data meta-analysis.,"Yejin Mok, Aditya Surapaneni, Yingying Sang, Josef Coresh, Morgan E Grams, Kunihiro Matsushita, Shoshana H Ballew, Natalia Alencar de Pinho, Johan Ärnlöv, Sandhi M Barreto, Samira Bell, Hermann Brenner, Juan-Jesus Carrero, Rajkumar Chinnadurai, Elizabeth Ciemins, Ron T Gansevoort, Simerjot K Jassal, Keum Ji Jung, H Lester Kirchner, Tsuneo Konta, Csaba P Kovesdy, Li Luo, Krutika Pandit, Mahboob Rahman, Cassianne Robinson-Cohen, Charumathi Sabanayagam, Ulla T Schultheiss, Michael Shlipak, Natalie Staplin, Marcello Tonelli, Angela Yee-Moon Wang, Chi-Pang Wen, Mark Woodward, Jennifer S Lees",
40912599,Phenotyping and clinical utility of phagocytic polyploid giant cancer macrophages in blood.,"Daniel L Adams, Massimo Cristofanilli, Steven H Lin, Raymond C Bergan, Thai H Ho, Jeffrey R Marks, Stuart S Martin, Martin J Edelman, Saranya Chumsri, Elizabeth J Hager, Cha-Mei Tang, Susan Tsai, R Katherine Alpaugh","Humans, Neoplasms, Phenotype, Polyploidy, Prospective Studies, Male, Tumor-Associated Macrophages, Female, Disease Progression, Macrophages, Biomarkers, Tumor, Phagocytosis, Middle Aged"
40911848,"Poor Performance Status, Diabetes Mellitus, and Statin use are Risk Factors for Decreased Skeletal Muscle Mass During Nab-paclitaxel Plus Gemcitabine Therapy in Patients with Advanced Pancreatic Cancer.","Kiyotsugu Iede, Terumasa Yamada, Hirotoshi Takayama, Shinsuke Nakashima, Ken Nakata, Shusei Tominaga",
40911785,Molecular Magnetic Resonance Imaging of Dysregulated Zinc Secretion Detects Pancreatic Ductal Adenocarcinoma Lesions and Response to KRASG12D Inhibitor Treatment.,"Veronica Clavijo Jordan, Mozhdeh Sojoodi, Farzad Moloudi, Patricia Gonzalez-Pagan, Manyu Jin, Pamela Pantazopoulos, Ethan French, Ibrahim Eissa, Jonah Weigand-Whittier, Nicholas Rotile, Mehrad Tavallai, Jill Hallin, Ian Ramsay, Eric M Gale, Stephen C Barrett, Nabeel El-Bardeesy, Stuti Shroff, Motaz Qadan, Kenneth K Tanabe, Peter Caravan",
40909804,Dynamic remodeling of the pancreas immune landscape in obesity.,"Alexey Koshkin, Kranthi Kiran Kishore Tanagala, Anna Eichinger, Michael Chait, Aoife Young, Shanila Shakil, Junichi Yoshikawa, Yosuke Sakamoto, Steven B Wells, Xiaojuan Chen, Boris Reizis, Donna L Farber, Stuart P Weisberg",
40909612,BCL6 in T cells promotes type 1 diabetes by redirecting fates of insulin-autoreactive B lymphocytes.,"Landon M Clark, Jack C McAninch, Dudley H McNitt, Marguerite L Padgett, Tyler W Jenkins, Lindsay E Bass, Casey M Nichols, Jeffrey C Rathmell, Rachel H Bonami",
40909459,Case Report: Neuroendocrine carcinoma of the breast: a review of the literature and illustration of six cases.,Nazire E Albayrak,
40908168,Outcomes of FOLFIRINOX versus gemcitabine plus nab-paclitaxel in patients with early recurrent pancreatic cancer after adjuvant S-1 treatment: A propensity score-matched analysis.,"Naohiro Okano, Kentaro Sakamaki, Takafumi Mie, Kazuo Watanabe, Satoshi Kobayashi, Akiko Todaka, Yuko Suzuki, Hidetoshi Kitamura, Kazunari Tanaka, Kei Nakagawa, Keiko Kamei, Kumiko Umemoto, Nobuaki Azemoto, Yasuyuki Kawamoto, Hiroaki Yanagimoto, Kunihiro Tsuji, Hiroshi Imaoka, Takeshi Terashima, Chigusa Morizane, Masafumi Ikeda, Masato Ozaka, Makoto Ueno, Junji Furuse","Adult, Aged, Female, Humans, Male, Middle Aged, Albumins, Antineoplastic Combined Chemotherapy Protocols, Chemotherapy, Adjuvant, Deoxycytidine, Drug Combinations, Fluorouracil, Gemcitabine, Irinotecan, Leucovorin, Neoplasm Recurrence, Local, Oxaliplatin, Oxonic Acid, Paclitaxel, Pancreatic Neoplasms, Propensity Score, Retrospective Studies, Tegafur, Treatment Outcome"
40906949,"Total Pancreatectomy - Indications, Early Morbidity and Perioperative Strategy. Own Experience of 36 Consecutive Patients and Literature Review.","Elena Vrabie, Mara Mardare, Mihai Eftimie, Octav Ginghina, Traian Dumitrascu","Humans, Pancreatectomy, Male, Female, Aged, Middle Aged, Retrospective Studies, Pancreatic Neoplasms, Adult, Treatment Outcome, Carcinoma, Pancreatic Ductal, Pancreaticoduodenectomy, Splenectomy"
40903914,Validation of the collapsed-cone superposition for whole-body patient-specific dosimetry in [177Lu]Lu-PSMA-617 radionuclide therapy.,"Aya Terro, Solène Perret, Arthur Dumouchel, David Tonnelet, Agathe Edet-Sanson, Pierre Vera, Pierre Decazes, Arnaud Dieudonné","Humans, Radiometry, Lutetium, Monte Carlo Method, Male, Dipeptides, Heterocyclic Compounds, 1-Ring, Prostatic Neoplasms, Castration-Resistant, Radiotherapy Dosage, Retrospective Studies, Single Photon Emission Computed Tomography Computed Tomography, Aged, Radioisotopes"
40903448,Primary hepatic neuroendocrine neoplasms: a case series of 10 patients and literature review.,"Yin Jiang, Yudi Meng, Shiwei Zhang, Yongtao Wang, Chunnian Wang, Caide Lu",
40903270,Single pancreatic and multiple hepatic metastases developing 6 years after left hemicolectomy for colon cancer: A case report.,"Eisuke Kameoka, Takuto Hikichi, Naoki Konno, Hiroyuki Asama, Kenta Kodama, Jun Nakamura, Daiki Nemoto, Tsunetaka Kato, Takumi Yanagita, Mitsuru Otsuka, Masao Kobayakawa, Kazuhiro Tasaki, Hiromasa Ohira",
40903212,Targeting ARPC1B,"Yang Wu, Jianpeng Zhang, Weixiong Zhu, Xinrui Zhu, Yi Liu, Xin Wang, Tianyu Zhao, Chun Zhang, Zili Zhang, Wenjie Shi, Run Shi, Zhaokai Zhou, Shaohui Xu",
40903211,Living With Advanced Pancreatic Cancer: Patients' Experiences of Daily Life.,"Jenny Bergqvist, Johanna Hök Nordberg, Kathrin Wode, Berit Sunde, Per Fransson, Britt-Marie Bernhardson","Humans, Pancreatic Neoplasms, Male, Female, Middle Aged, Aged, Quality of Life, Adaptation, Psychological, Qualitative Research, Stress, Psychological, Psychological Distress, Hope, Aged, 80 and over, Adult, Interviews as Topic, Activities of Daily Living"
